transaction_id,customer_id,account_id,transaction_date,transaction_type,amount
TX1003180,CUST1696,ACC170004,2024-04-24,Withdrawal,17577.0
TX1003181,CUST2242,ACC173804,2024-04-22,Bank Transfer,3235.82
TX1003182,CUST1294,ACC109166,2024-05-07,Bank Transfer,3755.65
TX1003183,CUST1640,ACC139405,2024-08-25,pos,16645.07
TX1003184,CUST2764,ACC111759,2024-03-19,POS,6693.12
TX1003185,CUST2471,ACC151813,2024-02-20,Withdrawal,6473.45
TX1003186,CUST1653,ACC191544,2024-12-23,Bank Transfer,8330.35
TX1003187,CUST2503,ACC116118,2024-10-04,Withdrawal,3261.7
TX1003188,CUST2762,ACC118304,2024-09-15,Deposit,18241.53
TX1003189,CUST1707,ACC195036,2024-07-04,Pos Purchase,19230.65
TX1003190,CUST2997,ACC172938,2024-07-30,Deposit,16612.27
TX1003191,CUST1816,ACC136629,2024-07-23,POS,6840.24
TX1003192,CUST1267,ACC156618,2024-08-02,Deposit,5020.7
TX1003193,CUST2557,ACC127636,2024-10-17,POS,7793.83
TX1003194,CUST1758,ACC180012,2024-06-18,Bank Transfer,14186.81
TX1003195,CUST2054,ACC166167,2024-06-02,POS,3400.65
TX1003196,CUST2150,ACC141720,2024-02-11,POS,-13275.59
TX1003197,CUST1217,ACC189404,2024-05-04,Bank Transfer,11396.62
TX1003198,CUST1653,ACC144909,2024-03-24,Withdrawal,89.28
TX1003199,CUST1495,ACC183252,2024-11-15,Deposit,16732.3
TX1003200,CUST1955,ACC134257,2024-09-03,Bank Transfer,1676.37
TX1003201,CUST1250,ACC198657,2024-12-05,Deposit,8902.02
TX1003202,CUST1547,ACC192766,2024-02-03,POS,13331.5
TX1003203,CUST1920,ACC159338,2024-06-09,Bank Transfer,4589.19
TX1003204,CUST1507,ACC135784,2024-01-30,withdrawal,7704.57
TX1003205,CUST1288,ACC132234,2024-08-11,Withdrawal,18262.26
TX1003206,CUST1198,ACC186805,2024-07-26,Pos Purchase,18367.35
TX1003207,CUST1103,ACC142157,2024-08-09,,16030.75
TX1003208,CUST1594,ACC144778,2024-03-19,Pos Purchase,18519.1
TX1003209,CUST2936,ACC127606,2024-07-31,pos,16665.67
TX1003210,CUST1786,ACC160266,2024-08-30,Bank Transfer,5191.17
TX1003211,CUST2769,ACC178579,2024-01-16,Deposit,13706.76
TX1003212,CUST2260,ACC143051,2024-06-19,POS,14417.64
TX1003213,CUST1856,ACC102080,2024-07-08,Withdrawal,1022.22
TX1003214,CUST1508,ACC190681,2024-03-01,Withdrawal,5119.85
TX1003215,CUST2971,ACC117527,2024-06-06,Withdrawal,
TX1003216,CUST2772,ACC184730,2024-04-30,Withdrawal,18527.49
TX1003217,CUST2847,ACC100268,2024-09-06,Withdrawal,10514.53
TX1003218,CUST1327,ACC179794,2024-09-08,withdrawal,19705.8
TX1003219,CUST2666,ACC162459,2024-07-21,Bank Transfer,1038.91
TX1003220,CUST1670,ACC100560,2024-10-28,POS,11566.02
TX1003221,CUST2912,ACC101255,2024-04-19,Bank Transfer,15478.07
TX1003222,CUST2183,ACC188172,2024-07-26,Withdrawal,2176.03
TX1003223,CUST2476,ACC122745,2024-08-08,POS,3805.82
TX1003224,CUST1640,ACC154154,2024-04-30,POS,
TX1003225,CUST1388,ACC172848,2024-05-26,POS,5202.57
TX1003226,CUST2562,ACC191290,2024-05-04,Bank Transfer,15253.27
TX1003227,CUST1326,ACC192182,2024-11-08,Deposit,1717.3
TX1003228,CUST2020,ACC164091,2024-03-25,Deposit,3554.65
TX1003229,CUST2054,ACC199937,2024-06-21,POS,18253.48
TX1003230,CUST1956,ACC151483,2024-03-22,Withdrawal,3317.5
TX1003231,CUST2021,ACC170533,2024-11-02,Deposit,12665.83
TX1003232,CUST2800,ACC110636,2024-06-16,POS,9757.21
TX1003233,CUST1631,ACC185078,2024-10-30,POS,7993.21
TX1003234,CUST2018,ACC185362,2024-07-11,Withdrawal,7665.57
TX1003235,CUST1047,ACC110161,2024-02-12,Withdrawal,841.69
TX1003236,CUST1184,ACC170601,2024-02-21,Deposit,12151.38
TX1003237,CUST2935,ACC104056,2024-02-12,Bank Transfer,8728.09
TX1003238,CUST1805,ACC188029,2024-02-12,Withdrawal,13292.51
TX1003239,CUST2035,ACC158350,2024-01-05,bank-transfer,1727.02
TX1003240,CUST1936,ACC188112,2024-03-17,DEPOSIT,14641.32
TX1003241,CUST2979,ACC116176,2024-10-03,pos,18147.9
TX1003242,CUST1493,ACC146267,2024-08-07,POS,5403.55
TX1003243,CUST1440,ACC149332,2024-09-09,BankTransfer,3842.98
TX1003244,CUST2194,ACC178815,2024-02-17,POS,13485.49
TX1003245,CUST1722,ACC146919,2024-12-23,Bank Transfer,8700.66
TX1003246,CUST1099,ACC150692,2024-11-27,Bank Transfer,7199.53
TX1003247,CUST1103,ACC123224,2024-03-18,Bank Transfer,16074.34
TX1003248,CUST1576,ACC191361,2024-01-27,POS,2818.16
TX1003249,CUST2013,ACC101105,2024-01-02,Deposit,6817.48
TX1003250,CUST2223,ACC116353,2024-08-29,POS,18808.07
TX1003251,CUST2807,ACC160646,2024-03-31,deposit,16004.48
TX1003252,CUST2726,ACC148559,2024-01-17,BankTransfer,1356.07
TX1003253,CUST2339,ACC125295,2024-03-09,Withdrawal,18096.77
TX1003254,CUST2377,ACC158271,2024-05-29,POS,13935.88
TX1003255,CUST1963,ACC101227,2024-07-06,Withdrawal,17586.58
TX1003256,CUST1585,ACC129035,2024-12-13,POS,11042.99
TX1003257,CUST2099,ACC197405,2024-12-17,deposit,8790.5
TX1003258,CUST1016,ACC102592,2024-12-24,Withdrawal,12256.36
TX1003259,CUST2735,ACC199407,2024-07-01,POS,13342.98
TX1003260,CUST1220,ACC136848,2024-12-07,Deposit,14543.27
TX1003261,CUST1882,ACC189201,2024-10-19,deposit,54903.0
TX1003262,CUST1274,ACC192955,2024-02-14,pos,11320.73
TX1003263,CUST2807,ACC146900,2024-01-21,Withdrawal,14080.76
TX1003264,CUST1541,ACC125101,2024-03-25,POS,3561.81
TX1003265,CUST2489,ACC111792,2024-06-07,,80309.25
TX1003266,CUST1749,ACC180405,2024-06-18,Deposit,11857.05
TX1003267,CUST2564,ACC181951,2024-02-21,POS,3411.98
TX1003268,CUST1825,ACC139738,2024-01-20,Pos Purchase,16290.65
TX1003269,CUST1749,ACC194084,2024-10-25,bank-transfer,17257.11
TX1003270,CUST1092,ACC128986,2024-02-12,POS,12866.07
TX1003271,CUST1820,ACC130704,2024-01-21,Deposit,2061.85
TX1003272,CUST1104,ACC164724,2024-11-10,Bank Transfer,5669.97
TX1003273,CUST2167,ACC147579,2024-01-01,bank-transfer,11412.87
TX1003274,CUST2150,ACC104822,2024-04-08,bank-transfer,18210.66
TX1003275,CUST1398,ACC136799,2024-03-28,Bank Transfer,5413.99
TX1003276,CUST1742,ACC164597,2024-07-19,Bank Transfer,2266.93
TX1003277,CUST2133,ACC192280,2024-09-08,Deposit,2212.07
TX1003278,CUST1591,ACC192663,2024-02-25,Deposit,146.73
TX1003279,CUST1150,ACC179433,2024-05-16,POS,
TX1003280,CUST1791,ACC127405,2024-10-30,Withdrawal,16313.19
TX1003281,CUST2032,ACC100935,2024-05-29,Bank Transfer,19229.94
TX1003282,CUST1922,ACC125701,2024-11-11,Bank Transfer,13870.41
TX1003283,CUST2565,ACC183681,2024-09-26,Withdrawal,7941.46
TX1003284,CUST2126,ACC151915,2024-02-06,Pos Purchase,11549.16
TX1003285,CUST1572,ACC114541,2024-11-09,Deposit,3799.32
TX1003286,CUST2690,ACC136352,2024-05-25,DEPOSIT,2428.73
TX1003287,CUST2276,ACC174593,2024-03-11,Withdrawal,17095.87
TX1003288,CUST2393,ACC165578,2024-02-03,POS,8249.64
TX1003289,CUST2251,ACC164751,2024-08-24,Deposit,3085.19
TX1003290,CUST1243,ACC122344,2024-11-06,Bank Transfer,18116.24
TX1003291,CUST1263,ACC172323,2024-05-13,WITHDRAWAL,16578.68
TX1003292,CUST2996,ACC125397,2024-03-21,POS,16417.61
TX1003293,CUST1198,ACC186486,2024-11-25,POS,620.27
TX1003294,CUST1806,ACC196837,2024-12-24,Deposit,9009.99
TX1003295,CUST1764,ACC174148,2024-09-20,Bank Transfer,17801.69
TX1003296,CUST2627,ACC188103,2024-02-19,Bank Transfer,3051.41
TX1003297,CUST1694,ACC189441,2024-09-11,POS,12389.4
TX1003298,CUST2142,ACC179032,2024-11-06,Withdrawal,10126.71
TX1003299,CUST2922,ACC174074,2024-04-24,deposit,6061.49
TX1003300,CUST1748,ACC123006,2024-12-18,Withdrawal,6151.4
TX1003301,CUST2546,ACC108566,2024-05-25,Bank Transfer,12369.23
TX1003302,CUST1295,ACC177091,2024-01-17,bank-transfer,10068.9
TX1003303,CUST1407,ACC116809,2024-07-20,POS,19207.52
TX1003304,CUST2233,ACC197776,2024-06-22,,7826.16
TX1003305,CUST2042,ACC108526,2024-12-06,Deposit,7286.1
TX1003306,CUST1822,ACC116702,2024-03-24,Withdrawal,5952.93
TX1003307,CUST2024,ACC134029,2024-12-21,Deposit,1491.32
TX1003308,CUST1082,ACC174698,2024-08-30,POS,10853.83
TX1003309,CUST1092,ACC129879,2024-08-19,POS,9272.39
TX1003310,CUST1079,ACC168561,2024-07-02,DEPOSIT,18790.52
TX1003311,CUST1280,ACC195538,2024-09-17,Withdrawal,12001.16
TX1003312,CUST2461,ACC135956,2024-06-05,pos,4953.39
TX1003313,CUST1682,ACC125146,2024-05-30,POS,7717.85
TX1003314,CUST2646,ACC188864,2024-11-30,bank-transfer,17739.44
TX1003315,CUST1970,ACC103030,2024-12-27,Withdrawal,6545.71
TX1003316,CUST2063,ACC190831,2024-07-24,Withdrawal,12137.35
TX1003317,CUST1935,ACC188832,2024-08-02,Deposit,2044.61
TX1003318,CUST1305,ACC169853,2024-04-30,Bank Transfer,8332.68
TX1003319,CUST2241,ACC180538,2024-06-07,Deposit,19132.27
TX1003320,CUST2829,ACC133150,2024-12-07,Deposit,13880.04
TX1003321,CUST2055,ACC189218,2024-06-16,Withdrawal,11538.52
TX1003322,CUST1286,ACC173415,2024-04-17,POS,19922.92
TX1003323,CUST1671,ACC159497,2024-05-03,Withdrawal,19333.6
TX1003324,CUST2907,ACC100256,2024-08-24,withdrawal,3835.86
TX1003325,CUST2255,ACC155982,2024-03-17,deposit,2999.17
TX1003326,CUST1652,ACC184012,2024-12-26,POS,2282.44
TX1003327,CUST1332,ACC188224,2024-03-20,Deposit,13096.08
TX1003328,CUST1804,ACC185200,2024-01-19,POS,17849.68
TX1003329,CUST2262,ACC106797,2024-02-10,DEPOSIT,1976.5
TX1003330,CUST2514,ACC142336,2024-01-31,Deposit,1242.11
TX1003331,CUST2725,ACC156694,2024-10-27,Deposit,6299.76
TX1003332,CUST1612,ACC153330,2024-03-01,Deposit,2756.51
TX1003333,CUST2215,ACC135918,2024-03-16,POS,2055.8
TX1003334,CUST1688,ACC115953,2024-02-25,Withdrawal,8058.82
TX1003335,CUST2038,ACC189151,2024-08-17,Withdrawal,17557.67
TX1003336,CUST2696,ACC167933,2024-03-05,POS,15352.38
TX1003337,CUST2043,ACC161156,2024-03-17,Withdrawal,17745.36
TX1003338,CUST2090,ACC164955,2024-02-07,Withdrawal,4724.09
TX1003339,CUST2003,ACC147378,2024-05-24,pos,3668.78
TX1003340,CUST2451,ACC167797,2024-06-19,withdrawal,
TX1003341,CUST2152,ACC199486,2024-12-18,Withdrawal,14308.16
TX1003342,CUST1613,ACC105697,2024-06-12,deposit,257.27
TX1003343,CUST1972,ACC194531,2024-10-23,POS,2516.43
TX1003344,CUST2670,ACC129431,2024-05-02,Bank Transfer,17629.34
TX1003345,CUST1034,ACC106155,2024-09-03,POS,17536.02
TX1003346,CUST1754,ACC136429,2024-08-10,withdrawal,-18423.51
TX1003347,CUST1678,ACC155058,2024-07-28,Withdrawal,7896.78
TX1003348,CUST2379,ACC169784,2024-03-03,deposit,18853.96
TX1003349,CUST1224,ACC158833,2024-11-25,Deposit,9537.51
TX1003350,CUST1853,ACC141450,2024-12-08,POS,1642.65
TX1003351,CUST2195,ACC100676,,POS,4861.5
TX1003352,CUST1630,ACC151361,2024-10-09,Bank Transfer,15609.36
TX1003353,CUST2631,ACC125507,2024-10-27,POS,210.45
TX1003354,CUST2840,ACC143870,2024-06-03,POS,2797.36
TX1003355,CUST2485,ACC110722,2024-12-29,Withdrawal,4945.47
TX1003356,CUST2786,ACC174949,2024-04-17,Withdrawal,16702.31
TX1003357,CUST2409,ACC103325,2024-08-30,DEPOSIT,-15153.88
TX1003358,CUST2288,ACC196658,2024-12-01,Bank Transfer,5070.23
TX1003359,CUST1054,ACC129573,2024-01-18,POS,4842.41
TX1003360,CUST2222,ACC190380,2024-07-05,Deposit,8484.0
TX1003361,CUST1971,ACC155550,2024-03-21,POS,15998.83
TX1003362,CUST1543,ACC109757,2024-07-19,POS,16272.72
TX1003363,CUST2980,ACC132765,2024-04-08,Withdrawal,9487.0
TX1003364,CUST2342,ACC125805,2024-06-25,BankTransfer,602.46
TX1003365,CUST2603,ACC121558,2024-02-03,Withdrawal,15457.43
TX1003366,CUST2990,ACC143152,2024-01-26,Withdrawal,12385.4
TX1003367,CUST2589,ACC140737,2024-01-17,Deposit,14637.5
TX1003368,CUST2184,ACC108237,2024-05-09,POS,13039.74
TX1003369,CUST2182,ACC182050,2024-07-18,Bank Transfer,12693.27
TX1003370,CUST1466,ACC181958,2024-04-05,BankTransfer,-13225.69
TX1003371,CUST2477,ACC112678,2024-09-11,Deposit,11804.95
TX1003372,CUST1105,ACC103653,2024-08-25,Bank Transfer,10709.91
TX1003373,CUST2195,ACC162910,2024-12-03,POS,12799.44
TX1003374,CUST1983,ACC156616,2024-07-22,Deposit,18199.48
TX1003375,CUST1349,ACC103148,2024-12-29,Bank Transfer,8537.86
TX1003376,CUST2073,ACC177664,2024-06-14,Withdrawal,7908.83
TX1003377,CUST2288,ACC182090,2024-08-18,Deposit,9400.62
TX1003378,CUST2476,ACC143817,2024-03-09,POS,1045.66
TX1003379,CUST2269,ACC132821,2024-06-16,Withdrawal,10786.22
TX1003380,CUST2586,ACC132394,2024-12-28,Bank Transfer,17531.49
TX1003381,CUST2722,ACC114134,2024-08-04,Bank Transfer,17304.57
TX1003382,CUST1778,ACC162072,2024-12-03,Bank Transfer,9741.03
TX1003383,CUST1302,ACC131242,2024-06-10,Bank Transfer,2690.53
TX1003384,CUST2682,ACC144669,2024-10-17,Bank Transfer,803.95
TX1003385,CUST2394,ACC107134,2024-12-24,withdrawal,13009.27
TX1003386,CUST1496,ACC143724,2024-04-04,WITHDRAWAL,3577.78
TX1003387,CUST1064,ACC168114,2024-01-04,Deposit,5849.33
TX1003388,CUST2172,ACC131030,2024-03-25,Deposit,13766.1
TX1003389,CUST2941,ACC109556,2024-05-08,Withdrawal,419.08
TX1003390,CUST2434,ACC178638,2024-07-31,Deposit,16652.88
TX1003391,CUST1225,ACC181207,2024-02-17,Bank Transfer,13982.17
TX1003392,CUST1390,ACC157478,2024-09-06,POS,17650.57
TX1003393,CUST1038,ACC112539,2024-06-20,BankTransfer,7413.71
TX1003394,CUST1903,ACC181965,2024-03-16,Deposit,1470.12
TX1003395,CUST1642,ACC158517,2024-01-22,Withdrawal,13761.57
TX1003396,CUST1857,ACC175882,2024-03-12,Withdrawal,16289.37
TX1003397,CUST1310,ACC116361,2024-05-02,Bank Transfer,15089.01
TX1003398,CUST1845,ACC111211,2024-09-19,Deposit,14296.55
TX1003399,CUST2414,ACC107954,2024-11-05,Withdrawal,9866.0
TX1003400,CUST1417,ACC104370,2024-09-10,POS,18345.34
TX1003401,CUST1840,ACC149465,2024-05-22,POS,5680.31
TX1003402,CUST2027,ACC141062,2024-04-13,deposit,9244.42
TX1003403,CUST2587,ACC190880,2024-04-02,Bank Transfer,19492.77
TX1003404,CUST2252,ACC108523,2024-08-01,withdrawal,6899.86
TX1003405,CUST2885,ACC116716,2024-01-20,Deposit,3665.11
TX1003406,CUST1965,ACC108126,2024-01-05,Deposit,6933.64
TX1003407,CUST2787,ACC157923,2024-11-19,POS,17708.4
TX1003408,CUST2737,ACC107181,2024-07-03,POS,8742.99
TX1003409,CUST2506,ACC139514,2024-12-30,POS,16218.35
TX1003410,CUST2489,ACC180050,2024-06-24,Deposit,19775.86
TX1003411,CUST1127,ACC182075,2024-11-10,Withdrawal,11856.29
TX1003412,CUST2445,ACC156602,2024-07-09,Withdrawal,4155.28
TX1003413,CUST1282,ACC108623,2024-06-21,Bank Transfer,3565.86
TX1003414,CUST2062,ACC113346,2024-01-02,BankTransfer,19961.8
TX1003415,CUST1424,ACC188809,2024-02-23,Bank Transfer,8693.69
TX1003416,CUST2148,ACC107312,2024-09-04,withdrawal,14481.12
TX1003417,CUST1665,ACC173303,2024-09-13,Bank Transfer,15071.26
TX1003418,CUST2356,ACC106842,2024-04-13,Bank Transfer,14269.06
TX1003419,CUST1979,ACC138655,2024-04-18,POS,11622.79
TX1003420,CUST2076,ACC149998,2024-03-16,POS,6388.06
TX1003421,CUST1771,ACC152649,2024-06-19,bank-transfer,3713.75
TX1003422,CUST1642,ACC112560,2024-12-14,Deposit,11115.47
TX1003423,CUST2959,ACC180911,2024-12-03,WITHDRAWAL,2076.93
TX1003424,CUST1354,ACC198561,2024-09-15,POS,11031.13
TX1003425,CUST1941,ACC153884,2024-05-20,Pos Purchase,15902.76
TX1003426,CUST2868,ACC130554,2024-09-28,Bank Transfer,10230.67
TX1003427,CUST2091,ACC178587,2024-07-19,Deposit,3822.58
TX1003428,CUST1701,ACC186471,2024-09-27,Deposit,7632.72
TX1003429,CUST2118,ACC181789,2024-10-29,POS,3842.16
TX1003430,CUST1725,ACC101390,2024-11-09,DEPOSIT,13415.65
TX1003431,CUST2384,ACC159429,2024-11-09,Withdrawal,3336.58
TX1003432,CUST2581,ACC150321,2024-04-10,,16685.64
TX1003433,CUST2776,ACC160844,2024-08-10,POS,10990.12
TX1003434,CUST2476,ACC156112,2024-01-21,Deposit,8535.32
TX1003435,CUST2394,ACC181292,2024-08-20,POS,436.62
TX1003436,CUST2317,ACC181163,2024-10-29,Withdrawal,17693.94
TX1003437,CUST2645,ACC113274,2024-10-07,Deposit,14754.5
TX1003438,CUST2419,ACC144514,2024-05-28,Bank Transfer,804.23
TX1003439,CUST1541,ACC185317,2024-10-02,BankTransfer,3621.11
TX1003440,CUST2249,ACC188575,2024-08-21,Deposit,17529.31
TX1003441,CUST1991,ACC103404,2024-01-23,POS,7052.11
TX1003442,CUST1393,ACC159516,2024-05-25,Withdrawal,18282.58
TX1003443,CUST2960,ACC167792,2024-06-19,WITHDRAWAL,15467.73
TX1003444,CUST1504,ACC143017,2024-01-10,POS,4627.39
TX1003445,CUST1571,ACC177045,2024-07-27,Withdrawal,10426.08
TX1003446,CUST2142,ACC125228,2024-10-28,BankTransfer,12045.68
TX1003447,CUST1611,ACC114156,2024-11-17,Withdrawal,11580.48
TX1003448,CUST1460,ACC113459,2024-02-02,WITHDRAWAL,1424.82
TX1003449,CUST2928,ACC101610,2024-08-30,Deposit,1622.06
TX1003450,CUST2992,ACC178010,2024-08-01,Pos Purchase,8533.37
TX1003451,CUST1609,ACC193493,2024-08-25,Deposit,11576.17
TX1003452,CUST2579,ACC108853,2024-11-07,Bank Transfer,3749.86
TX1003453,CUST1591,ACC177710,2024-10-19,Bank Transfer,1626.69
TX1003454,CUST2443,ACC125377,2024-04-28,Bank Transfer,3831.47
TX1003455,CUST1424,ACC175132,2024-06-10,bank-transfer,4996.43
TX1003456,CUST2413,ACC116512,2024-10-29,Pos Purchase,14145.11
TX1003457,CUST2443,ACC183540,2024-04-24,Withdrawal,14401.1
TX1003458,CUST2001,ACC166702,2024-08-18,Withdrawal,6930.16
TX1003459,CUST1649,ACC133591,2024-05-15,Bank Transfer,16303.76
TX1003460,CUST1982,ACC146581,2024-06-02,Deposit,19668.28
TX1003461,CUST1714,ACC155182,2024-11-29,POS,19933.24
TX1003462,CUST2147,ACC163097,2024-01-20,Bank Transfer,75.9
TX1003463,CUST2912,ACC194977,2024-04-27,Deposit,9594.93
TX1003464,CUST2913,ACC181376,2024-12-08,Bank Transfer,132.54
TX1003465,CUST2628,ACC158277,2024-10-23,Bank Transfer,11176.21
TX1003466,CUST2477,ACC124369,2024-05-10,Withdrawal,18377.35
TX1003467,CUST1560,ACC131870,2024-07-21,POS,18048.71
TX1003468,CUST1589,ACC118045,2024-05-15,POS,11331.18
TX1003469,CUST1249,ACC105776,2024-01-03,Deposit,13175.86
TX1003470,CUST2174,ACC107928,2024-09-28,POS,12192.34
TX1003471,CUST2385,ACC116735,2024-04-27,Withdrawal,15849.45
TX1003472,CUST2112,ACC140850,2024-01-21,deposit,7995.98
TX1003473,CUST1777,ACC176614,2024-04-23,Bank Transfer,15646.94
TX1003474,CUST2834,ACC157127,2024-08-18,POS,9126.81
TX1003475,CUST1808,ACC167256,2024-05-02,bank-transfer,10096.33
TX1003476,CUST2676,ACC185420,2024-07-22,Bank Transfer,14089.94
TX1003477,CUST1706,ACC198877,2024-01-02,POS,8297.92
TX1003478,CUST2955,ACC146890,2024-08-08,Deposit,15376.25
TX1003479,CUST2583,ACC140788,2024-01-25,BankTransfer,4761.23
TX1003480,CUST2647,ACC176502,2024-02-08,Bank Transfer,18687.93
TX1003481,CUST1299,ACC170928,2024-05-20,Bank Transfer,16239.21
TX1003482,CUST1594,ACC119087,2024-10-01,Bank Transfer,18239.94
TX1003483,CUST1086,ACC119321,2024-10-06,WITHDRAWAL,7174.48
TX1003484,CUST1589,ACC161541,2024-08-01,POS,12221.64
TX1003485,CUST2956,ACC140458,2024-01-09,pos,16465.89
TX1003486,CUST2462,ACC179079,2024-09-13,Deposit,11053.37
TX1003487,CUST1161,ACC144944,2024-11-23,POS,14799.56
TX1003488,CUST1709,ACC138150,2024-06-05,Deposit,5565.3
TX1003489,CUST2892,ACC148343,2024-11-03,POS,3434.58
TX1003490,CUST1905,ACC101059,2024-12-05,Deposit,18005.49
TX1003491,CUST2343,ACC167853,2024-01-27,Bank Transfer,11658.15
TX1003492,CUST1525,ACC176865,2024-09-11,Deposit,6739.57
TX1003493,CUST2530,ACC186203,2024-10-24,Withdrawal,3930.93
TX1003494,CUST1981,ACC188906,2024-04-19,Withdrawal,16923.69
TX1003495,CUST1438,ACC118953,2024-09-30,WITHDRAWAL,3786.68
TX1003496,CUST1413,ACC107512,2024-12-04,Deposit,701.03
TX1003497,CUST2695,ACC131114,2024-10-09,POS,6554.85
TX1003498,CUST2103,ACC166467,2024-05-27,BankTransfer,1355.74
TX1003499,CUST1555,ACC173328,2024-02-29,POS,5889.96
TX1003500,CUST2910,ACC107157,2024-04-30,DEPOSIT,11640.88
TX1003501,CUST2151,ACC155320,2024-07-18,Withdrawal,4171.3
TX1003502,CUST2425,ACC145064,2024-10-14,Bank Transfer,13778.4
TX1003503,CUST1556,ACC125612,2024-06-17,Bank Transfer,2203.58
TX1003504,CUST1281,ACC126263,2024-03-31,POS,14955.7
TX1003505,CUST1223,ACC183958,2024-10-06,POS,18477.56
TX1003506,CUST2260,ACC126379,2024-12-01,Pos Purchase,1999.05
TX1003507,CUST2517,ACC108965,2024-04-12,pos,11937.04
TX1003508,CUST2201,ACC144767,2024-01-08,Withdrawal,9962.71
TX1003509,CUST1490,ACC124819,2024-12-16,POS,6859.07
TX1003510,CUST1496,ACC187537,2024-08-07,POS,13453.76
TX1003511,CUST1103,ACC162354,2024-02-10,Bank Transfer,19546.77
TX1003512,CUST2371,ACC191066,2024-06-17,withdrawal,16135.67
TX1003513,CUST2853,ACC190680,2024-11-27,Withdrawal,8583.47
TX1003514,CUST2087,ACC161263,2024-05-05,Withdrawal,8044.04
TX1003515,CUST1462,ACC178612,2024-09-02,POS,7116.08
TX1003516,CUST2306,ACC190756,2024-01-11,Deposit,12112.07
TX1003517,CUST1476,ACC143403,2024-02-20,Withdrawal,18856.2
TX1003518,CUST1107,ACC175813,2024-03-07,Withdrawal,6710.14
TX1003519,CUST1205,ACC174199,2024-05-12,Deposit,618.47
TX1003520,CUST1846,ACC143995,2024-03-27,Withdrawal,1307.06
TX1003521,CUST1676,ACC180753,2024-12-02,POS,4754.65
TX1003522,CUST2469,ACC139273,2024-05-29,withdrawal,17659.23
TX1003523,CUST1967,ACC154879,2024-12-09,Deposit,18113.14
TX1003524,CUST1205,ACC143072,2024-05-11,DEPOSIT,2821.93
TX1003525,CUST2395,ACC121270,2024-07-31,Withdrawal,5223.69
TX1003526,CUST2578,ACC113742,2024-03-23,Deposit,8401.99
TX1003527,CUST1281,ACC159546,2024-08-06,Withdrawal,14044.23
TX1003528,CUST1010,ACC105530,2024-04-14,POS,16867.13
TX1003529,CUST2975,ACC165002,2024-03-24,POS,15739.05
TX1003530,CUST2127,ACC128757,2024-07-04,POS,9327.78
TX1003531,CUST2902,ACC100484,2024-02-19,POS,19211.2
TX1003532,CUST1323,ACC183724,2024-05-27,Deposit,800.37
TX1003533,CUST1833,ACC129232,2024-06-07,POS,14190.31
TX1003534,CUST2337,ACC190861,2024-10-04,POS,17671.56
TX1003535,CUST2914,ACC130182,2024-12-20,withdrawal,16522.92
TX1003536,CUST2803,ACC161149,2024-10-07,POS,3458.06
TX1003537,CUST2798,ACC181778,2024-11-23,withdrawal,12669.69
TX1003538,CUST1974,ACC127936,2024-02-05,Deposit,10904.4
TX1003539,CUST1977,ACC131328,2024-02-09,Withdrawal,2807.15
TX1003540,CUST2332,ACC163012,2024-03-20,bank-transfer,1612.76
TX1003541,CUST1408,ACC196283,2024-03-03,POS,1271.93
TX1003542,CUST2548,ACC143452,2024-01-02,Withdrawal,15851.11
TX1003543,CUST2974,ACC197003,2024-05-02,BankTransfer,10531.3
TX1003544,CUST1588,ACC149271,2024-02-03,Withdrawal,12445.53
TX1003545,CUST1657,ACC126911,2024-05-18,Deposit,14512.34
TX1003546,CUST1584,ACC152469,2024-04-01,Withdrawal,75024.15
TX1003547,CUST2322,ACC124149,2024-02-28,Withdrawal,7072.56
TX1003548,CUST1121,ACC100881,2024-08-19,Withdrawal,17215.78
TX1003549,CUST2859,ACC147555,2024-06-21,Withdrawal,13498.16
TX1003550,CUST2574,ACC101296,2024-03-03,Bank Transfer,14837.05
TX1003551,CUST1183,ACC109664,2024-09-13,Deposit,17033.67
TX1003552,CUST2335,ACC146908,2024-09-30,Deposit,6409.94
TX1003553,CUST2175,ACC103934,2024-08-26,Withdrawal,2789.17
TX1003554,CUST1475,ACC172704,2024-09-18,,16423.85
TX1003555,CUST2095,ACC115098,2024-03-03,POS,1421.42
TX1003556,CUST2512,ACC118664,2024-09-03,Withdrawal,3233.02
TX1003557,CUST2480,ACC138086,2024-12-08,POS,14986.6
TX1003558,CUST2741,ACC157725,2024-11-10,BankTransfer,18960.34
TX1003559,CUST2918,ACC125480,2024-05-22,Bank Transfer,8468.0
TX1003560,CUST1076,ACC182750,2024-02-12,WITHDRAWAL,15150.83
TX1003561,CUST2870,ACC176767,2024-07-01,Deposit,9965.9
TX1003562,CUST2887,ACC147174,2024-02-17,POS,16336.69
TX1003563,CUST1358,ACC105754,2024-06-29,POS,1415.9
TX1003564,CUST1855,ACC103890,2024-03-31,Deposit,6123.21
TX1003565,CUST2806,ACC126099,2024-07-17,Bank Transfer,16826.84
TX1003566,CUST2715,ACC125929,2024-04-06,Withdrawal,20624.15
TX1003567,CUST1360,ACC137237,2024-10-06,Bank Transfer,19810.74
TX1003568,CUST2912,ACC122825,2024-05-08,bank-transfer,2112.05
TX1003569,CUST2883,ACC128697,2024-01-10,POS,332.82
TX1003570,CUST1074,ACC134340,2024-11-13,Deposit,10705.43
TX1003571,CUST2712,ACC194219,2024-02-14,Bank Transfer,8060.97
